Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Order Date,Customer Name,City,Promo Code,Full Product
440,41030,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,80,20,130,53,458,75,48,-2,128,77,2012-05-01,roBERT  SMITH,new york,,Beans - Decaf Irish Cream
419,41030,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,20,464,29,5,12,49,17,2012-05-01, alice ,DELHI,,Leaves - Chamomile
567,41030,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,40,40,60,29,835,42,8,23,71,19,2012-05-01,,LoNDoN,,Leaves - Lemon
920,41030,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,60,30,90,45,410,65,14,27,110,38,2012-05-01,  john   doe ,sydney,,Leaves - Darjeeling
262,41030,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,64,551,90,58,2,154,88,2012-05-01,MARY ann,new york,SAVE10,Leaves - Earl Grey
608,41030,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,78,995,92,24,47,170,45,2012-05-01,roBERT  SMITH,DELHI,,Beans - Caffe Mocha
262,41030,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,599,62,15,35,110,27,2012-05-01, alice ,LoNDoN,,Beans - Decaf Espresso
262,41030,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,58,338,72,22,17,130,55,2012-05-01,,sydney,,Beans - Amaretto
262,41030,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,92,599,129,83,17,221,112,2012-05-01,  john   doe ,new york,,Beans - Colombian
715,41030,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,120,80,210,87,472,117,28,62,204,55,2012-05-01,MARY ann,DELHI,,Beans - Decaf Irish Cream
715,41030,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,50,110,48,351,82,14,45,130,37,2012-05-01,roBERT  SMITH,LoNDoN,SAVE10,Leaves - Chamomile
262,41030,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,60,110,53,803,77,14,51,130,26,2012-05-01, alice ,sydney,,Leaves - Lemon
860,41030,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,40,70,50,110,44,844,65,12,42,109,23,2012-05-01,,new york,,Leaves - Darjeeling
475,41030,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,30,60,23,787,34,6,17,57,17,2012-05-01,  john   doe ,DELHI,,Leaves - Green Tea
475,41030,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,90,20,150,64,551,90,58,3,154,87,2012-05-01,MARY ann,LoNDoN,,Beans - Caffe Mocha
203,41030,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,70,40,110,48,334,65,15,22,113,43,2012-05-01,roBERT  SMITH,sydney,,Beans - Decaf Espresso
959,41030,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,110,260,110,1020,165,36,98,275,67,2012-05-01, alice ,new york,SAVE10,Beans - Colombian
860,41030,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,80,40,130,77,529,96,29,33,173,63,2012-05-01,,DELHI,,Leaves - Lemon
475,41030,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,60,40,110,68,998,80,21,38,148,42,2012-05-01,  john   doe ,LoNDoN,,Leaves - Mint
352,41030,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,60,40,90,36,838,53,10,32,89,21,2012-05-01,MARY ann,sydney,,Leaves - Darjeeling
239,41030,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,50,90,70,140,53,803,77,14,52,130,25,2012-05-01,roBERT  SMITH,new york,,Leaves - Green Tea
786,41030,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,40,210,92,599,129,83,17,221,112,2012-05-01, alice ,DELHI,,Beans - Caffe Mocha
863,41030,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,110,70,190,87,472,117,28,62,204,55,2012-05-01,,LoNDoN,SAVE10,Beans - Decaf Espresso
904,41030,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,90,130,90,220,94,697,141,31,78,235,63,2012-05-01,  john   doe ,sydney,,Beans - Colombian
321,41030,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,100,150,100,250,114,555,159,35,100,273,59,2012-05-01,MARY ann,new york,,Beans - Decaf Irish Cream
941,41030,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,599,62,15,35,110,27,2012-05-01,roBERT  SMITH,DELHI,,Leaves - Chamomile
305,41030,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,58,338,72,22,17,130,55,2012-05-01, alice ,LoNDoN,,Leaves - Lemon
239,41030,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,80,50,130,78,995,92,24,47,170,45,2012-05-01,,sydney,,Leaves - Mint
857,41030,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,40,30,70,29,835,42,8,22,71,20,2012-05-01,  john   doe ,new york,SAVE10,Leaves - Darjeeling
413,41030,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,20,50,20,464,29,5,12,49,17,2012-05-01,MARY ann,DELHI,,Leaves - Green Tea
413,41030,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,60,0,110,53,491,61,48,-16,114,77,2012-05-01,roBERT  SMITH,LoNDoN,,Beans - Caffe Mocha
339,41030,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,150,100,290,149,1156,149,41,84,298,65,2012-05-01, alice ,sydney,,Beans - Regular Espresso
978,41030,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,460,430,520,64,-663,487,21,434,551,53,2012-05-01,,new york,,Beans - Colombian
857,41030,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,50,20,90,53,361,65,20,12,118,53,2012-05-01,  john   doe ,DELHI,,Leaves - Lemon
603,41030,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,20,50,20,829,29,5,12,49,17,2012-05-01,MARY ann,LoNDoN,SAVE10,Leaves - Darjeeling
603,41030,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,645,43,0,32,43,11,2012-05-01,roBERT  SMITH,sydney,,Leaves - Green Tea
603,41030,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,43,282,61,39,-7,104,68,2012-05-01, alice ,new york,,Beans - Caffe Mocha
603,41030,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,40,0,70,34,182,42,12,-3,76,45,2012-05-01,,DELHI,,Beans - Regular Espresso
603,41030,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,70,40,110,51,265,74,16,35,125,39,2012-05-01,  john   doe ,LoNDoN,,Beans - Amaretto
603,41030,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,80,50,120,52,397,80,17,31,132,49,2012-05-01,MARY ann,sydney,,Beans - Colombian
603,41030,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,36,212,45,13,-1,81,46,2012-05-01,roBERT  SMITH,new york,SAVE10,Leaves - Lemon
518,41030,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,110,160,120,270,104,871,152,29,112,256,40,2012-05-01, alice ,DELHI,,Leaves - Darjeeling
716,41030,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,110,160,120,270,104,821,152,29,111,256,41,2012-05-01,,LoNDoN,,Leaves - Earl Grey
516,41030,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,90,130,100,220,86,499,124,24,89,210,35,2012-05-01,  john   doe ,sydney,,Leaves - Green Tea
646,41030,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-50,-180,60,121,1673,-52,109,-195,69,143,2012-05-01,MARY ann,new york,,Beans - Caffe Mocha
212,41030,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,240,290,210,530,260,1271,283,72,187,543,96,2012-05-01,roBERT  SMITH,DELHI,,Beans - Regular Espresso
585,41030,East,Major Market,Colombian,Beans,Coffee,New York,Regular,280,430,300,710,302,2250,454,105,295,756,159,2012-05-01, alice ,LoNDoN,SAVE10,Beans - Colombian
315,41030,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,200,300,200,500,265,1613,386,100,252,651,134,2012-05-01,,sydney,,Leaves - Lemon
315,41030,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,170,-20,-90,150,235,2169,-37,72,-131,198,94,2012-05-01,  john   doe ,new york,,Leaves - Mint
318,41030,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,60,40,90,45,410,65,14,28,110,37,2012-05-01,MARY ann,DELHI,,Beans - Decaf Espresso
985,41030,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,80,10,130,64,-113,90,58,3,154,87,2012-05-01,roBERT  SMITH,LoNDoN,,Beans - Caffe Latte
225,41030,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,70,50,110,48,351,82,14,44,130,38,2012-05-01, alice ,sydney,,Beans - Caffe Mocha
985,41030,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,48,599,63,15,35,111,28,2012-05-01,,new york,SAVE10,Leaves - Chamomile
337,41030,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,90,40,160,77,529,96,29,33,173,63,2012-05-01,  john   doe ,DELHI,,Leaves - Lemon
318,41030,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,70,50,120,40,793,59,11,36,99,23,2012-05-01,MARY ann,LoNDoN,,Beans - Colombian
318,41030,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,60,100,80,160,53,803,77,14,52,130,25,2012-05-01,roBERT  SMITH,sydney,,Beans - Decaf Irish Cream
505,41030,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,39,212,53,12,14,92,39,2012-05-01, alice ,new york,,Beans - Decaf Espresso
505,41030,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,40,10,60,34,-104,42,12,-4,76,46,2012-05-01,,DELHI,,Beans - Caffe Latte
505,41030,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,43,282,61,39,-7,104,68,2012-05-01,  john   doe ,LoNDoN,SAVE10,Beans - Caffe Mocha
505,41030,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,20,829,29,5,12,49,17,2012-05-01,MARY ann,sydney,,Leaves - Chamomile
505,41030,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,31,976,37,9,7,68,30,2012-05-01,roBERT  SMITH,new york,,Leaves - Lemon
505,41030,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,60,100,60,160,52,397,80,17,31,132,49,2012-05-01, alice ,DELHI,,Beans - Colombian
505,41030,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,120,50,10,170,98,973,38,30,-15,136,53,2012-05-01,,LoNDoN,,Beans - Decaf Irish Cream
405,41030,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,80,120,80,200,94,697,141,31,79,235,62,2012-05-01,  john   doe ,sydney,,Beans - Decaf Espresso
918,41030,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,140,100,230,114,-387,159,35,101,273,58,2012-05-01,MARY ann,new york,SAVE10,Beans - Caffe Latte
405,41030,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,30,40,20,464,29,5,13,49,16,2012-05-01,roBERT  SMITH,DELHI,,Beans - Caffe Mocha
918,41030,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,70,20,120,58,338,72,22,17,130,55,2012-05-01, alice ,LoNDoN,,Leaves - Chamomile
918,41030,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,130,40,210,92,599,129,83,17,221,112,2012-05-01,,sydney,,Leaves - Lemon
580,41030,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,70,50,120,43,602,56,14,30,99,26,2012-05-01,  john   doe ,new york,,Beans - Colombian
405,41030,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,50,40,80,29,835,42,8,22,71,20,2012-05-01,MARY ann,DELHI,,Beans - Decaf Irish Cream
430,41030,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,70,110,90,180,86,499,124,24,88,210,36,2012-05-01,roBERT  SMITH,LoNDoN,SAVE10,Beans - Decaf Espresso
254,41030,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,50,80,50,130,64,-161,96,21,44,160,52,2012-05-01, alice ,sydney,,Beans - Caffe Latte
254,41030,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,80,140,120,220,104,821,152,29,112,256,40,2012-05-01,,new york,,Beans - Caffe Mocha
915,41030,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,80,50,120,52,361,71,17,27,123,44,2012-05-01,  john   doe ,DELHI,,Leaves - Chamomile
512,41030,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,42,384,61,13,25,103,36,2012-05-01,MARY ann,LoNDoN,,Leaves - Lemon
430,41030,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,290,350,270,640,235,1060,277,72,183,512,94,2012-05-01,roBERT  SMITH,sydney,,Beans - Colombian
956,41030,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,584,107,27,68,190,39,2012-05-01, alice ,new york,SAVE10,Beans - Decaf Irish Cream
435,41030,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,60,50,90,39,799,58,10,36,97,22,2012-05-01,,DELHI,,Beans - Caffe Latte
435,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,48,599,63,15,36,111,27,2012-05-01,  john   doe ,LoNDoN,,Beans - Caffe Mocha
435,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,60,40,100,44,844,65,12,42,109,23,2012-05-01,MARY ann,sydney,,Beans - Decaf Espresso
435,41030,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,80,100,60,180,68,998,80,21,38,148,42,2012-05-01,roBERT  SMITH,new york,,Beans - Amaretto
435,41030,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,80,50,140,48,334,65,15,22,113,43,2012-05-01, alice ,DELHI,,Beans - Colombian
435,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,70,210,77,529,96,29,34,173,62,2012-05-01,,LoNDoN,SAVE10,Beans - Decaf Irish Cream
435,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,51,265,74,16,34,125,40,2012-05-01,  john   doe ,sydney,,Leaves - Chamomile
435,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,52,397,80,17,32,132,48,2012-05-01,MARY ann,new york,,Leaves - Lemon
435,41030,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,80,30,-10,110,98,973,38,30,-15,136,53,2012-05-01,roBERT  SMITH,DELHI,,Leaves - Mint
435,41030,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,20,50,10,70,43,282,61,39,-8,104,69,2012-05-01, alice ,LoNDoN,,Leaves - Darjeeling
435,41030,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,20,60,39,212,53,12,14,92,39,2012-05-01,,sydney,,Leaves - Earl Grey
801,41030,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,30,10,50,34,182,42,12,-3,76,45,2012-05-01,  john   doe ,new york,SAVE10,Leaves - Green Tea
415,41030,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,260,180,500,260,1559,261,72,165,521,96,2012-05-01,MARY ann,DELHI,,Beans - Caffe Latte
209,41030,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,30,270,121,788,168,109,25,289,143,2012-05-01,roBERT  SMITH,LoNDoN,,Beans - Caffe Mocha
626,41030,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,250,330,220,580,263,1433,349,86,230,612,119,2012-05-01, alice ,sydney,,Beans - Decaf Espresso
209,41030,West,Major Market,Amaretto,Beans,Coffee,California,Regular,160,-30,-80,130,127,1215,-21,40,-84,106,63,2012-05-01,,new york,,Beans - Amaretto
650,41030,West,Major Market,Colombian,Beans,Coffee,California,Regular,380,560,410,940,302,2250,454,105,295,756,159,2012-05-01,  john   doe ,DELHI,,Beans - Colombian
714,41030,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,240,-40,-140,200,195,1952,-32,64,-142,163,110,2012-05-01,MARY ann,LoNDoN,SAVE10,Beans - Decaf Irish Cream
760,41030,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,140,120,220,104,871,152,29,111,256,41,2012-05-01,roBERT  SMITH,sydney,,Leaves - Chamomile
805,41030,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,200,250,180,450,235,1060,277,72,183,512,94,2012-05-01, alice ,new york,,Leaves - Lemon
805,41030,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,584,107,27,67,190,40,2012-05-01,,DELHI,,Leaves - Mint
310,41030,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,60,110,100,170,104,821,152,29,111,256,41,2012-05-01,  john   doe ,LoNDoN,,Leaves - Darjeeling
530,41030,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,50,90,80,140,86,499,124,24,89,210,35,2012-05-01,MARY ann,sydney,,Leaves - Earl Grey
714,41030,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,60,30,100,64,593,96,21,43,160,53,2012-05-01,roBERT  SMITH,new york,SAVE10,Leaves - Green Tea
775,41030,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,645,43,0,31,43,12,2012-05-01, alice ,DELHI,,Beans - Caffe Latte
775,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,30,20,40,20,829,29,5,13,49,16,2012-05-01,,LoNDoN,,Beans - Caffe Mocha
775,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,20,40,20,784,29,5,13,49,16,2012-05-01,  john   doe ,sydney,,Beans - Decaf Espresso
702,41030,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,36,212,45,13,-1,81,46,2012-05-01,MARY ann,new york,,Beans - Colombian
775,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,150,40,250,121,788,168,109,25,289,143,2012-05-01,roBERT  SMITH,DELHI,,Leaves - Chamomile
775,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,240,160,400,195,956,270,64,160,465,110,2012-05-01, alice ,LoNDoN,SAVE10,Leaves - Lemon
775,41030,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,100,170,120,270,127,671,185,40,121,312,64,2012-05-01,,sydney,,Leaves - Mint
702,41030,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,170,240,170,410,263,1433,349,86,231,612,118,2012-05-01,  john   doe ,new york,,Leaves - Darjeeling
775,41030,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,180,120,350,260,1559,261,72,164,521,97,2012-05-01,MARY ann,DELHI,,Leaves - Earl Grey
702,41030,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,170,-170,-250,0,265,3742,-265,100,-380,18,133,2012-05-01,roBERT  SMITH,LoNDoN,,Leaves - Green Tea
775,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,50,30,80,31,976,37,9,6,68,31,2012-05-01, alice ,sydney,,Beans - Decaf Irish Cream
541,41030,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,60,20,110,53,361,65,20,11,118,54,2012-05-01,,new york,SAVE10,Beans - Caffe Latte
541,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,70,40,110,52,361,71,17,27,123,44,2012-05-01,  john   doe ,DELHI,,Beans - Caffe Mocha
541,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,140,90,280,149,1156,149,41,83,298,66,2012-05-01,MARY ann,LoNDoN,,Beans - Decaf Espresso
503,41030,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,60,100,40,160,53,458,75,48,-2,128,77,2012-05-01,roBERT  SMITH,sydney,,Beans - Amaretto
971,41030,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,60,80,30,140,48,422,68,15,8,116,60,2012-05-01, alice ,new york,,Beans - Colombian
503,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,40,40,60,30,794,45,8,26,75,19,2012-05-01,,DELHI,,Leaves - Chamomile
971,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,43,602,56,14,30,99,26,2012-05-01,  john   doe ,LoNDoN,SAVE10,Leaves - Lemon
503,41030,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,20,30,20,464,29,5,12,49,17,2012-05-01,MARY ann,sydney,,Leaves - Darjeeling
503,41030,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,90,50,150,94,697,141,31,79,235,62,2012-05-01,roBERT  SMITH,new york,,Leaves - Earl Grey
971,41030,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,110,70,180,114,555,159,35,101,273,58,2012-05-01, alice ,DELHI,,Leaves - Green Tea
971,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,70,40,120,42,384,61,13,25,103,36,2012-05-01,,LoNDoN,,Beans - Decaf Irish Cream
206,41030,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,599,62,15,34,110,28,2012-05-01,  john   doe ,sydney,,Beans - Caffe Latte
206,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,70,20,120,58,338,72,22,16,130,56,2012-05-01,MARY ann,new york,SAVE10,Beans - Caffe Mocha
206,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,90,60,160,78,995,92,24,47,170,45,2012-05-01,roBERT  SMITH,DELHI,,Beans - Decaf Espresso
253,41030,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,130,90,210,71,373,104,22,58,175,46,2012-05-01, alice ,LoNDoN,,Beans - Colombian
206,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,90,150,100,240,110,1020,165,36,98,275,67,2012-05-01,,sydney,,Leaves - Chamomile
206,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,50,50,80,40,793,59,11,36,99,23,2012-05-01,  john   doe ,new york,,Leaves - Lemon
509,41030,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,48,351,82,14,44,130,38,2012-05-01,MARY ann,DELHI,,Leaves - Darjeeling
360,41030,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,50,30,70,45,410,65,14,27,110,38,2012-05-01,roBERT  SMITH,LoNDoN,SAVE10,Leaves - Earl Grey
425,41030,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,60,10,100,64,551,90,58,2,154,88,2012-05-01, alice ,sydney,,Leaves - Green Tea
253,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,160,60,270,92,599,129,83,16,221,113,2012-05-01,,new york,,Beans - Decaf Irish Cream
719,41061,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,396,64,19,11,115,53,2012-06-01,  john   doe ,DELHI,,Leaves - Darjeeling
970,41061,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,53,1028,64,16,27,117,37,2012-06-01,MARY ann,LoNDoN,,Leaves - Earl Grey
720,41061,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,43,597,56,14,29,99,27,2012-06-01,roBERT  SMITH,sydney,,Leaves - Green Tea
719,41061,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,562,136,26,99,230,37,2012-06-01, alice ,new york,SAVE10,Beans - Caffe Mocha
